player,kill_per_round,death_per_round,KD_ratio,acs,entry_success_rate,entry_diff,first_kills,clutch_per_round,clutch_weight,multikill_score,util_score,assists,defuses,plants,econ_rating,eco_rounds_pct,full_buy_pct,hs_pct,kast_pct,win_rate,n_maps_played,cluster_raw,cluster,archetype,is_outlier,pca1,pca2,tsne1,tsne2
AvovA,0.5795686437070929,0.7300637678707972,0.844147951201479,167.40350877192984,0.42969924812030075,-0.2807017543859649,1.2456140350877194,0.03428358479106437,0.7192982456140351,3.7017543859649122,1.6666666666666667,7.543859649122807,0.43859649122807015,1.2280701754385965,45.421052631578945,0.15710092469214793,0.0,29.280701754385966,68.94736842105263,0.2631578947368421,57,1,1,🧠 Strategic IGL/Support,False,1.445162491883816,-1.7162019854746133,-0.5524226,-6.4324656
B1ack,0.6565182554541823,0.6816573548495746,1.0047572797572797,192.2,0.4533333333333333,-0.16666666666666666,1.2666666666666666,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,26.5,72.0,0.4666666666666667,15,0,0,⚔️ Entry Fragger,False,-6.134281925119321,-0.2992928460678723,-35.06226,2.2029212
B3ar,0.5685920248332753,0.6408677329273977,0.937652140887435,153.63333333333333,0.08,-0.7333333333333333,0.2,0.012661064425770308,0.23333333333333334,2.033333333333333,2.1666666666666665,10.433333333333334,0.26666666666666666,1.9,18.566666666666666,0.07094221812572196,0.0,33.1,85.7,0.4666666666666667,30,0,0,⚔️ Entry Fragger,True,-2.5617013573680842,-3.486927119956391,-28.170496,2.7044713
BABYBAY,0.6871751308504749,0.6488900385620129,1.1486334887499243,193.65217391304347,0.49189958592132504,0.17391304347826086,2.5652173913043477,0.020536120973595733,0.41304347826086957,4.217391304347826,0.9782608695652174,4.3478260869565215,0.5652173913043478,0.41304347826086957,50.95652173913044,0.14276235646808227,0.0,21.347826086956523,71.6304347826087,0.717391304347826,46,1,1,🧠 Strategic IGL/Support,True,1.1956719582637734,1.1752102830731381,12.678549,7.700454
BONECOLD,0.5728285629794646,0.7325866452373732,0.8253851230219451,168.06451612903226,0.36451612903225805,-0.7096774193548387,1.7096774193548387,0.019939153880247848,0.45161290322580644,3.7096774193548385,2.870967741935484,7.935483870967742,0.5483870967741935,2.3225806451612905,44.03225806451613,0.12421437592769209,0.0,29.580645161290324,67.87096774193549,0.41935483870967744,31,1,1,🧠 Strategic IGL/Support,True,0.6621445761725514,-2.272053620185029,-4.70366,-6.9389153
BORKUM,0.6343155193564064,0.6740366145795881,1.005793520054356,184.05405405405406,0.4509652509652509,0.04054054054054054,1.5135135135135136,0.031693955781147864,0.6351351351351351,4.1891891891891895,1.6486486486486487,9.324324324324325,0.35135135135135137,1.2972972972972974,47.5,0.1428979733563123,0.0,20.85135135135135,73.44594594594595,0.5135135135135135,74,1,1,🧠 Strategic IGL/Support,False,1.1779974749718225,-0.4468076264862425,-3.644705,5.3986297
Babyblue,0.6712945313518238,0.7390392411613093,0.9381744170468048,193.89583333333334,0.46967893217893214,0.0,2.25,0.0023488562091503267,0.0625,1.5833333333333333,0.375,5.708333333333333,0.10416666666666667,0.2708333333333333,15.0625,0.03305387843263062,0.0,28.770833333333332,69.66666666666667,0.4166666666666667,48,0,0,⚔️ Entry Fragger,False,-4.207569823162881,0.3589462348065364,-37.237236,4.5052013
Bai,0.6446511074065253,0.8315551321743271,0.805,196.8,0.2992424242424242,-3.0,2.8,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,32.9,64.8,0.2,5,0,0,⚔️ Entry Fragger,True,-6.181169517276857,-2.4372653970658016,-34.337654,-3.8119197
Bazzi,0.6374216264108203,0.6920631770177663,0.9653275426182666,192.0,0.5551282051282052,0.46153846153846156,1.3076923076923077,0.03182388942740787,0.6538461538461539,4.1923076923076925,3.076923076923077,10.115384615384615,0.5384615384615384,2.5384615384615383,49.19230769230769,0.17121789808363733,0.0,17.615384615384617,76.57692307692308,0.38461538461538464,26,1,1,🧠 Strategic IGL/Support,True,2.3338019532625904,-0.16413950056706678,-0.9838507,8.277316
BcJ,0.6358897313866257,0.6883553816783631,0.9471367899386475,189.85714285714286,0.40476190476190477,-1.0,1.2857142857142858,0.06570810142238713,1.4285714285714286,4.571428571428571,1.5714285714285714,12.142857142857142,0.5714285714285714,1.0,50.142857142857146,0.1598168911833508,0.0,18.714285714285715,76.14285714285714,0.2857142857142857,7,1,1,🧠 Strategic IGL/Support,True,2.5784154237198273,-1.5853796135314262,-4.664051,8.241034
BeYN,0.6156714936520256,0.6456534214316217,1.0209755085107934,175.06617647058823,0.44639355742296916,-0.08823529411764706,1.2941176470588236,0.0349508711470083,0.7647058823529411,3.713235294117647,3.5441176470588234,6.602941176470588,0.40441176470588236,3.139705882352941,48.669117647058826,0.1409147878161155,0.0,27.235294117647058,73.36029411764706,0.5735294117647058,136,1,1,🧠 Strategic IGL/Support,False,1.6354272331435395,-1.1067773006831085,-2.1332235,4.010058
Benkai,0.5927484092209745,0.6818185210220225,0.9325319839474251,173.8,0.27541666666666664,-0.5,0.975,0.024209845265337253,0.5,3.85,1.425,4.675,0.475,0.95,49.975,0.1596119783965978,0.0,24.4,69.25,0.375,40,1,1,🧠 Strategic IGL/Support,True,1.498356405164884,-1.9797069697766856,-2.3370395,-7.9048653
BerLIN,0.6175319981838355,0.7001412390024974,0.9354716965733046,182.73076923076923,0.4577075702075702,-0.2153846153846154,2.0153846153846153,0.001362874642226869,0.03076923076923077,0.36153846153846153,0.2692307692307692,8.03076923076923,0.038461538461538464,0.23076923076923078,5.253846153846154,0.01912880211771252,0.0,30.50769230769231,69.99230769230769,0.46923076923076923,130,0,0,⚔️ Entry Fragger,False,-5.276763048426661,-0.46085565155088537,-35.275467,1.5880064
BerserX,0.6844468568553237,0.6762541447821894,1.1178261435846575,194.675,0.48654761904761906,0.25,1.925,0.04306632651366969,0.9,4.6,1.0,4.075,0.5,0.5,53.725,0.13354115684301865,0.0,24.35,71.425,0.35,40,1,1,🧠 Strategic IGL/Support,False,1.584486602751242,0.9158461399025487,11.6352625,6.3997865
Biank,0.6230235972322167,0.7104260633136421,0.9573005608953555,182.45138888888889,0.3835896164021164,-0.6944444444444444,1.3472222222222223,0.005195569326004108,0.1111111111111111,0.6597222222222222,0.5833333333333334,6.833333333333333,0.0763888888888889,0.5069444444444444,7.736111111111111,0.028462683273398317,0.0,20.618055555555557,67.40972222222223,0.4861111111111111,144,0,0,⚔️ Entry Fragger,True,-4.754151118091562,-1.3778880947707193,-33.32609,-0.21202528
Boaster,0.5325803945591643,0.6357042723698078,0.9035948291605786,154.6771653543307,0.40463692038495186,-0.562992125984252,1.4448818897637796,0.025353017215151985,0.5236220472440944,3.0354330708661417,2.204724409448819,8.326771653543307,0.44881889763779526,1.7559055118110236,43.303149606299215,0.13161873263718965,0.0,24.212598425196852,72.45669291338582,0.6496062992125984,254,1,1,🧠 Strategic IGL/Support,False,0.5703927421274153,-2.1470478608760075,-6.2630463,-0.36619595
Boo,0.5840626864925574,0.6592976994054873,0.953980275410544,166.26976744186047,0.48938722775932075,-0.037209302325581395,1.4930232558139536,0.02429056729948975,0.5255813953488372,2.855813953488372,2.1488372093023256,8.43720930232558,0.4186046511627907,1.7302325581395348,41.390697674418604,0.1312551294108172,0.0,33.032558139534885,72.83720930232558,0.5627906976744186,215,1,1,🧠 Strategic IGL/Support,False,0.4367824869010679,-1.0111534810395042,-5.0196733,2.9858816
Boostio,0.651259021951944,0.7190304327856593,0.9686408554821038,186.87577639751552,0.4496677063447249,-0.2732919254658385,2.0869565217391304,0.018279896942028893,0.37267080745341613,4.136645962732919,1.8633540372670807,5.024844720496894,0.4472049689440994,1.4161490683229814,46.559006211180126,0.13929238881134423,0.0,25.161490683229815,69.71428571428571,0.5527950310559007,161,1,1,🧠 Strategic IGL/Support,False,0.9130184936390614,-0.3152932288745072,9.06253,-5.3180323
Brave,0.6726144666239168,0.7196713617043634,1.0076951866349533,193.64285714285714,0.5153486394557822,0.0,1.9464285714285714,0.03421470569246298,0.7321428571428571,4.517857142857143,1.2321428571428572,7.107142857142857,0.3392857142857143,0.8928571428571429,51.232142857142854,0.1349775068656972,0.0,34.017857142857146,70.85714285714286,0.375,56,1,1,🧠 Strategic IGL/Support,False,1.2266326476596843,0.4387632685048014,7.1107197,1.5486084
BuZz,0.7954780120847237,0.7243488560871846,1.1643289496178457,228.46311475409837,0.5008650616232583,0.1598360655737705,3.4549180327868854,0.018480905716296927,0.4057377049180328,6.004098360655738,0.7622950819672131,4.204918032786885,0.3073770491803279,0.45491803278688525,54.39754098360656,0.14608293221068352,0.0,22.241803278688526,70.38524590163935,0.5614754098360656,244,1,1,🧠 Strategic IGL/Support,False,1.5078309369844338,2.592618957170494,18.986715,-1.155842
C0M,0.6161047365437072,0.6510170859694534,1.0313103975365725,178.7962085308057,0.4945000102583041,-0.04265402843601896,1.5213270142180095,0.035496425859541075,0.7488151658767772,3.824644549763033,2.4028436018957344,6.900473933649289,0.6587677725118484,1.7440758293838863,49.40758293838863,0.1389606154051513,0.0,23.14218009478673,73.45497630331754,0.5592417061611374,211,1,1,🧠 Strategic IGL/Support,False,1.5911481817553765,-0.4690860640078609,-2.1001425,5.849989
C1ndeR,0.4143605679217807,0.7642078681552366,0.5669270158154005,131.25,0.44791666666666663,-0.125,1.75,0.01932367149758454,0.375,2.625,1.375,9.375,0.125,1.25,33.125,0.1288748468668377,0.0,27.375,65.25,0.25,8,1,1,🧠 Strategic IGL/Support,True,-0.5789126398184223,-3.1674208765883494,-0.9216187,-10.813608
CHICHOO,0.7234043718227535,0.6466081036512982,1.2600133708907273,200.9029535864979,0.4755676110106489,0.08860759493670886,1.3755274261603376,0.014204073305177685,0.32489451476793246,1.8945147679324894,0.4345991561181435,5.481012658227848,0.14767932489451477,0.2869198312236287,20.59493670886076,0.049879792667018065,0.0,27.953586497890296,72.80168776371308,0.5949367088607594,237,0,0,⚔️ Entry Fragger,True,-3.192500481144353,1.0658633343969335,-31.97256,4.1643686
CLZ,0.5751683633933216,0.7157600082433746,0.8656644456028025,165.75,0.5238095238095238,0.03571428571428571,1.25,0.04309775482952992,0.8928571428571429,3.4285714285714284,2.5,4.928571428571429,0.4642857142857143,2.0357142857142856,45.5,0.15199534096388606,0.0,33.142857142857146,68.14285714285714,0.39285714285714285,28,1,1,🧠 Strategic IGL/Support,False,1.682300155255375,-1.2592433798723128,-0.09549834,-4.3921165
Caedye,0.6875982389479958,0.8003534729239106,0.893436745787752,199.0,0.45595238095238094,-0.375,2.1875,0.026973343685300206,0.5625,4.8125,0.75,4.0625,0.25,0.5,49.9375,0.12988895936729175,0.0,33.6875,64.5625,0.5,16,1,1,🧠 Strategic IGL/Support,True,0.7810458285840991,0.07276919697744239,11.553991,-4.444047
Cangshu,0.5385170531537721,0.7173961202459939,0.7945544780297101,158.0,0.4105263157894737,-0.7894736842105263,1.4210526315789473,0.0,0.0,0.0,0.0,6.526315789473684,0.0,0.0,0.0,0.0,0.0,27.05263157894737,68.05263157894737,0.5263157894736842,19,0,0,⚔️ Entry Fragger,True,-6.169012462018205,-2.05065332016638,-35.31698,-1.1115596
Chaos,0.8158785993002541,0.7460089851936172,1.1395865131464773,236.78947368421052,0.525135794717838,0.4473684210526316,4.552631578947368,0.01791497975708502,0.47368421052631576,5.2631578947368425,0.5789473684210527,4.157894736842105,0.3157894736842105,0.2631578947368421,36.578947368421055,0.07439412227741747,0.0,25.31578947368421,73.73684210526316,0.47368421052631576,19,1,1,🧠 Strategic IGL/Support,True,-1.0313040735402423,3.588845838593188,24.271963,-0.6940337
Chronicle,0.7293507779137093,0.6347660298418504,1.2385430965704736,208.34274193548387,0.541693868407578,0.35080645161290325,1.9314516129032258,0.0221163234595026,0.4798387096774194,4.887096774193548,2.286290322580645,7.491935483870968,0.5120967741935484,1.7741935483870968,57.354838709677416,0.1337333561598064,0.0,25.237903225806452,74.50403225806451,0.6532258064516129,248,1,1,🧠 Strategic IGL/Support,False,1.6528697894450426,1.5864476805699783,4.716594,8.752761
Click,0.7117714305465598,0.7649785817036515,1.0018508132958261,197.34782608695653,0.4406095112616851,-1.173913043478261,3.1739130434782608,0.013068815242728286,0.2608695652173913,5.130434782608695,0.391304347826087,2.4782608695652173,0.2608695652173913,0.13043478260869565,45.47826086956522,0.16636017483972326,0.0,37.56521739130435,65.30434782608695,0.391304347826087,23,1,1,🧠 Strategic IGL/Support,True,1.1656167598566687,0.23614057433864305,13.010189,-10.483448
Cloud,0.7086348491540825,0.7031763405801373,1.0744265494201979,202.5496688741722,0.4914248922527068,0.046357615894039736,1.8741721854304636,0.018466655752988444,0.3973509933774834,4.920529801324503,2.8543046357615895,6.052980132450331,0.44370860927152317,2.410596026490066,54.76158940397351,0.1454576920210191,0.0,28.728476821192054,71.76821192052981,0.48344370860927155,151,1,1,🧠 Strategic IGL/Support,False,1.7805669831745556,0.5233858813394714,2.636308,4.397548
Coco,0.7117971009095607,0.6917220444162897,1.1212985584729147,203.17073170731706,0.4558362369337979,-0.0975609756097561,1.2195121951219512,0.0,0.0,0.0,0.0,6.536585365853658,0.0,0.0,0.0,0.0,0.0,34.26829268292683,72.51219512195122,0.3902439024390244,41,0,0,⚔️ Entry Fragger,False,-6.096025079283827,0.5001651869828772,-36.398743,2.8884478
ComeBack,0.7629507441121675,0.7569443115188071,1.0635849852761619,217.71428571428572,0.49589814946957805,0.21428571428571427,3.5,0.013243549928332538,0.2857142857142857,6.107142857142857,0.6785714285714286,3.7857142857142856,0.35714285714285715,0.32142857142857145,53.785714285714285,0.1563395924131122,0.0,33.464285714285715,67.5,0.39285714285714285,28,1,1,🧠 Strategic IGL/Support,False,1.6445331823552367,2.163739830186894,18.055897,-4.2759213
Core,0.6892419657245725,0.6559935355959142,1.106073120779003,185.52380952380952,0.1,-0.6666666666666666,0.23809523809523808,0.0015873015873015873,0.047619047619047616,1.0476190476190477,1.4761904761904763,7.428571428571429,0.2857142857142857,1.1904761904761905,16.714285714285715,0.04682883254311826,0.0,26.666666666666668,84.9047619047619,0.6190476190476191,21,0,0,⚔️ Entry Fragger,True,-3.6691506862497527,-1.9197811562498406,-28.26129,2.7167947
Crewen,0.6343199028363166,0.7072551788120421,0.926587833391239,175.75,0.42333333333333334,-0.55,1.6,0.012524509803921568,0.3,4.25,1.15,4.2,0.25,0.9,45.55,0.13676900596935257,0.0,37.6,65.3,0.6,20,1,1,🧠 Strategic IGL/Support,False,0.45921269628486555,-0.8925619944884855,6.404839,-5.794144
Crws,0.5643993277227747,0.6904565530759794,0.8860469637049329,167.28571428571428,0.3827067669172932,-0.48120300751879697,1.330827067669173,0.025744616513405663,0.5488721804511278,3.4210526315789473,2.6766917293233083,6.398496240601504,0.49624060150375937,2.180451127819549,46.849624060150376,0.15497744996678256,0.0,24.526315789473685,68.78195488721805,0.47368421052631576,133,1,1,🧠 Strategic IGL/Support,False,1.4886201024011472,-2.1357271824190045,-2.7178473,-6.001454
Cryocells,0.821153207250965,0.6897071171622408,1.2887279724835903,226.39354838709679,0.5583649683649683,0.7161290322580646,3.1032258064516127,0.02146461633350417,0.4645161290322581,5.967741935483871,0.9096774193548387,4.651612903225806,0.33548387096774196,0.5741935483870968,54.76129032258064,0.13864457880808365,0.0,26.348387096774193,74.0,0.5096774193548387,155,1,1,🧠 Strategic IGL/Support,False,1.4770304255195272,3.433814217844776,19.831318,1.8135179
Cyah,0.6336769453865684,0.7138252302650713,0.9324921866737901,177.42105263157896,0.40726817042606517,0.0,1.5,0.023980405559352925,0.5263157894736842,3.3157894736842106,1.105263157894737,8.473684210526315,0.3684210526315789,0.7368421052631579,28.42105263157895,0.07439412227741747,0.0,39.078947368421055,76.97368421052632,0.47368421052631576,19,1,1,🧠 Strategic IGL/Support,True,-1.6212600234612808,-0.5007441104750519,-10.013764,3.2807353
CyvOph,0.7579653823091702,0.6849289931737098,1.1742441532826149,209.53846153846155,0.5,-0.15384615384615385,1.6153846153846154,0.011266511266511266,0.23076923076923078,5.3076923076923075,0.6923076923076923,7.0,0.15384615384615385,0.5384615384615384,57.92307692307692,0.1297770852859021,0.0,32.53846153846154,72.23076923076923,0.38461538461538464,13,1,1,🧠 Strategic IGL/Support,True,0.8222009672996624,1.421343249788156,15.700305,6.218306
DH,0.6940889094256679,0.6793095749744007,1.047054545736077,194.30769230769232,0.4488095238095238,-0.38461538461538464,1.7692307692307692,0.03919113949478322,0.8846153846153846,5.346153846153846,1.7307692307692308,9.961538461538462,0.3076923076923077,1.4230769230769231,51.46153846153846,0.13670057411470485,0.0,37.15384615384615,73.65384615384616,0.5,26,1,1,🧠 Strategic IGL/Support,True,1.615947836709869,-0.04212086481304625,6.9262266,4.3998976
DK,0.5637362160703362,0.7024003883796829,0.8468098888432811,157.5,0.41666666666666663,-0.17857142857142858,1.0357142857142858,0.004174397031539889,0.10714285714285714,1.25,0.6785714285714286,7.571428571428571,0.07142857142857142,0.6071428571428571,14.107142857142858,0.05816498738950328,0.0,24.428571428571427,62.464285714285715,0.5,28,0,0,⚔️ Entry Fragger,True,-3.679134664528718,-1.9494473335365192,-31.452265,-0.56446236
Dambi,0.7911260558562292,0.7336977005718793,1.1366794261858144,226.94366197183098,0.5349434993801191,0.2535211267605634,3.8309859154929575,0.019779923697289786,0.39436619718309857,6.042253521126761,0.8450704225352113,5.394366197183099,0.30985915492957744,0.5352112676056338,52.140845070422536,0.13591861899277738,0.0,22.211267605633804,71.38028169014085,0.6197183098591549,71,1,1,🧠 Strategic IGL/Support,False,1.2060937053220782,2.8064316719095057,19.092117,-0.86324227
Dantedeu5,0.6359580883398513,0.7395783232143917,0.8990957008349104,187.76470588235293,0.4096638655462185,-1.0,2.6470588235294117,0.007610037021801728,0.17647058823529413,4.352941176470588,0.5882352941176471,5.0588235294117645,0.4117647058823529,0.17647058823529413,45.588235294117645,0.15652764619294832,0.0,25.11764705882353,68.52941176470588,0.4117647058823529,17,1,1,🧠 Strategic IGL/Support,False,0.7986590313630864,-0.6690980433177347,10.974907,-8.709571
Darker,0.6586128783497205,0.7798342008868325,0.8612675637056443,188.28571428571428,0.5833333333333333,0.14285714285714285,2.0,0.028113553113553114,0.5714285714285714,5.0,3.2857142857142856,6.0,0.8571428571428571,2.4285714285714284,46.42857142857143,0.14179679969153652,0.0,23.0,69.0,0.14285714285714285,7,1,1,🧠 Strategic IGL/Support,True,1.8944577280390251,-0.054424194658724834,1.4872494,-0.012507989
DaveeyS,0.6677870836163197,0.6487798529980306,1.1162778784682807,187.73684210526315,0.4525062656641604,-0.05263157894736842,1.8421052631578947,0.03166698131416766,0.6578947368421053,4.605263157894737,2.0789473684210527,6.184210526315789,0.47368421052631576,1.605263157894737,51.44736842105263,0.14708391729967912,0.0,26.68421052631579,71.57894736842105,0.39473684210526316,38,1,1,🧠 Strategic IGL/Support,False,1.75444706247171,0.07402386225230617,-0.3195762,5.45439
Demon1,0.7947344883567372,0.6861391619400352,1.2519861619534776,218.54166666666666,0.5486235986235986,0.5,2.9833333333333334,0.01980263549796798,0.4166666666666667,6.058333333333334,0.825,4.025,0.4,0.425,59.925,0.14875346992254143,0.0,36.44166666666667,71.80833333333334,0.5416666666666666,120,1,1,🧠 Strategic IGL/Support,False,1.9401213299985063,3.0041748322783857,19.997675,3.3181093
Dep,0.7972676907607104,0.7584016434198636,1.1026898502862872,228.6904761904762,0.5171591635877351,0.37142857142857144,3.5904761904761906,0.018004001769265313,0.4,5.876190476190477,0.6952380952380952,3.676190476190476,0.3333333333333333,0.3619047619047619,54.93333333333333,0.1433359842543928,0.0,28.0,68.70952380952382,0.4095238095238095,105,1,1,🧠 Strategic IGL/Support,False,1.4478759100389782,2.7459006790830776,20.036308,-2.272637
Derke,0.8500614106592862,0.7173604318596767,1.2555599828590216,242.6078431372549,0.5274869738105032,0.4852941176470588,4.25,0.014646581296059096,0.3137254901960784,6.446078431372549,1.392156862745098,4.0,0.45098039215686275,0.9411764705882353,58.02450980392157,0.1344677056524828,0.0,25.754901960784313,70.80882352941177,0.6323529411764706,204,1,1,🧠 Strategic IGL/Support,False,1.662905365823507,3.7812135803084006,21.854404,-0.42526412
Derrek,0.6523775828984748,0.7056250239980731,0.9668616091376062,188.5686274509804,0.48790849673202613,0.11764705882352941,1.2745098039215685,0.028046286709078785,0.6274509803921569,4.098039215686274,2.8137254901960786,6.578431372549019,0.4215686274509804,2.392156862745098,52.05882352941177,0.1497656403995235,0.0,33.05882352941177,71.3529411764706,0.45098039215686275,102,1,1,🧠 Strategic IGL/Support,False,1.7823369270621454,-0.41967658171498823,0.2575777,2.5236294
Deryeon,0.6425089748741246,0.7534269198026409,0.8996194070407476,187.1627906976744,0.4687523716593484,-0.18604651162790697,2.744186046511628,0.01022848609983565,0.23255813953488372,4.023255813953488,1.069767441860465,4.4186046511627906,0.20930232558139536,0.8604651162790697,49.41860465116279,0.15861532906633502,0.0,26.953488372093023,69.09302325581395,0.2558139534883721,43,1,1,🧠 Strategic IGL/Support,False,0.979695769173683,0.02891531559533378,11.120187,-6.4505854
Destrian,0.5837848979896073,0.6927865668234012,0.9525730183293207,169.83333333333334,0.34886621315192745,-0.8571428571428571,1.2619047619047619,0.013790028848054345,0.30952380952380953,3.619047619047619,2.238095238095238,8.5,0.30952380952380953,1.9285714285714286,48.23809523809524,0.12867072516527836,0.0,23.642857142857142,70.5,0.4523809523809524,42,1,1,🧠 Strategic IGL/Support,True,0.4854600735766116,-2.094204174248649,-5.813349,-5.592888
Dingwei,0.538985846054669,0.7086230373156128,0.7788515406162465,160.14285714285714,0.5,0.0,2.0,0.0,0.0,0.0,0.0,6.428571428571429,0.0,0.0,0.0,0.0,0.0,27.0,72.0,0.5714285714285714,7,0,0,⚔️ Entry Fragger,False,-6.146922473078424,-0.8663507518970922,-37.5836,-0.120750405
DubsteP,0.7059259925067347,0.7041800762747952,1.0666257194817566,196.24444444444444,0.479018759018759,-0.2,2.8222222222222224,0.027838332529408042,0.6,4.711111111111111,0.5333333333333333,3.2444444444444445,0.24444444444444444,0.28888888888888886,50.977777777777774,0.13676312537464777,0.0,26.8,67.46666666666667,0.5111111111111111,45,1,1,🧠 Strategic IGL/Support,False,0.9919487914409535,0.9823825768984467,12.071695,-3.0143158
Dynamite,0.6722814812149992,0.7323032331192032,0.9756521066607429,189.89473684210526,0.3398913951545531,-1.4210526315789473,1.631578947368421,0.0,0.0,0.0,0.0,3.6842105263157894,0.0,0.0,0.0,0.0,0.0,26.157894736842106,68.63157894736842,0.42105263157894735,19,0,0,⚔️ Entry Fragger,False,-6.141548147649273,-1.2760962295908351,-33.92766,-2.497224
EJAY,0.740524783405723,0.7400707980878596,1.0613510563048663,209.3,0.46569504569504566,-0.43333333333333335,3.1,0.008470446149474283,0.16666666666666666,5.266666666666667,0.7,3.6,0.43333333333333335,0.26666666666666666,51.833333333333336,0.1535918173524177,0.0,20.666666666666668,70.33333333333333,0.4666666666666667,30,1,1,🧠 Strategic IGL/Support,False,1.2512349604570379,1.264077193457602,13.937856,-7.5495453
Eggsterr,0.6409293350940948,0.7227612776239779,0.9695523729646761,180.84615384615384,0.47490842490842494,-0.6923076923076923,2.5384615384615383,0.007152496626180837,0.23076923076923078,4.6923076923076925,1.1538461538461537,5.3076923076923075,0.38461538461538464,0.7692307692307693,41.69230769230769,0.1245784027820641,0.0,28.0,70.0,0.38461538461538464,13,1,1,🧠 Strategic IGL/Support,True,0.08740447425174214,-0.1683390176481538,9.660277,-7.088465
Egoist,0.763027876014146,0.6916798215021395,1.1398046398046398,208.4,0.5866666666666667,0.6,2.0,0.05219298245614035,1.2,5.4,3.8,5.6,1.0,2.8,55.6,0.13079424613614948,0.0,26.6,75.2,0.2,5,1,1,🧠 Strategic IGL/Support,True,2.9277651492269587,1.5820903822781995,1.8663409,11.887987
Elite,0.6980369156658208,0.6437682412880433,1.2866682390295248,190.65625,0.4779017857142857,0.09375,1.59375,0.026663255629842442,0.59375,4.78125,0.96875,4.296875,0.390625,0.578125,53.734375,0.14033074704459123,0.0,41.28125,72.328125,0.4375,64,1,1,🧠 Strategic IGL/Support,False,1.396335587815667,1.1177023539486044,9.434331,4.848873
Emman,0.6731736390208257,0.744089013075586,0.9389647413989518,192.5,0.5700000000000001,0.2,1.9,0.0308300395256917,0.7,3.8,2.2,6.5,0.5,1.7,52.1,0.14989719998671405,0.0,34.5,76.1,0.3,10,1,1,🧠 Strategic IGL/Support,True,1.721321672822116,0.4801247475289279,5.394794,2.8000593
Enzo,0.5602434383808739,0.6493735072786289,0.9444253032077142,170.9375,0.3953125,-0.34375,1.15625,0.01036128160788487,0.28125,3.4375,3.4375,6.53125,0.34375,3.09375,49.15625,0.1521753035769317,0.0,19.375,68.46875,0.40625,32,1,1,🧠 Strategic IGL/Support,True,1.291411670254681,-2.0269881924456623,-6.7493024,-4.5839553
Eren,0.7307702300386294,0.736125457008762,1.0474700474879814,202.4390243902439,0.38267518389469607,-0.5609756097560976,1.3902439024390243,0.0012195121951219512,0.024390243902439025,1.829268292682927,0.4878048780487805,5.341463414634147,0.14634146341463414,0.34146341463414637,15.75609756097561,0.05190894009199168,0.0,29.21951219512195,77.41463414634147,0.4146341463414634,41,0,0,⚔️ Entry Fragger,True,-3.7119586327609633,0.07157613228608592,-31.318201,3.198975
Erv,0.7227983380933267,0.6487590317580895,1.15178446601457,202.35294117647058,0.4722689075630252,-0.058823529411764705,1.2941176470588236,0.0,0.0,0.0,0.0,8.941176470588236,0.0,0.0,0.0,0.0,0.0,32.588235294117645,72.94117647058823,0.5882352941176471,17,0,0,⚔️ Entry Fragger,False,-6.090193594241562,0.624076515939372,-35.444427,2.8880746
Estrella,0.5676635718842611,0.6475580496065756,0.9480056359959744,164.37333333333333,0.36866666666666664,-0.48,1.2,0.0248144370971804,0.5066666666666667,3.6133333333333333,3.1066666666666665,8.746666666666666,0.4266666666666667,2.68,43.61333333333334,0.1365299559551141,0.0,28.586666666666666,73.41333333333333,0.5466666666666666,75,1,1,🧠 Strategic IGL/Support,False,0.9583862689007909,-2.119892446425082,-6.1296196,-1.3859507
Ethan,0.6543802472476492,0.6656689397850071,1.0534582976635771,191.27403846153845,0.4319120115995116,-0.08173076923076923,1.5673076923076923,0.02323521712476737,0.4855769230769231,4.360576923076923,3.8173076923076925,9.682692307692308,0.5096153846153846,3.3076923076923075,50.40865384615385,0.15287691085097235,0.0,22.240384615384617,75.48076923076923,0.5625,208,1,1,🧠 Strategic IGL/Support,False,1.9596706803080095,-0.7156854861478614,-0.25939143,7.656448
Ezeir,0.7092502470071335,0.7119364050998677,1.0616164122082268,206.61818181818182,0.43835497835497833,-0.43636363636363634,1.4,0.0,0.0,0.0,0.0,8.163636363636364,0.0,0.0,0.0,0.0,0.0,24.927272727272726,69.58181818181818,0.38181818181818183,55,0,0,⚔️ Entry Fragger,False,-6.118497776562744,0.006252367075889248,-35.788338,1.765434
FFs,0.6629397677542926,0.7035042202301024,0.993850304703841,192.52631578947367,0.4147451963241437,-0.8157894736842105,1.736842105263158,0.021616541353383457,0.5263157894736842,3.0,4.2105263157894735,8.473684210526315,0.47368421052631576,3.736842105263158,28.0,0.07439412227741747,0.0,19.236842105263158,77.15789473684211,0.47368421052631576,19,1,1,🧠 Strategic IGL/Support,True,-1.0300306472174654,-1.2912215000276601,-7.7195163,-1.3098348
Famouz,0.7587612481998273,0.7670352928128048,1.0289691875605187,218.3939393939394,0.5088328338328338,-0.030303030303030304,3.606060606060606,0.009558209138248664,0.21212121212121213,5.7272727272727275,0.5757575757575758,3.9393939393939394,0.36363636363636365,0.21212121212121213,51.0,0.13078129075502698,0.0,18.818181818181817,68.63636363636364,0.3939393939393939,33,1,1,🧠 Strategic IGL/Support,False,0.7447030403269571,2.0616765866405786,17.024536,-6.8531384
